window_start,window_end,Normal/Attack,node_load15{},node_load1{},node_load5{},cpu_util,mem_util,disk_read_mbps,disk_write_mbps,net_rx_mbps,net_tx_mbps,fs_util
2025-06-06T16:07:21.003620,2025-06-06T16:07:31.003620,Attack,0.32875621890547263,0.17647197919129817,0.33067375886524825,0.7452942942890397,0.41341659547576287,0.0,0.05198297872340426,0.07716791614283605,0.06288031271783345,0.27754584686848605
2025-06-06T16:07:31.003620,2025-06-06T16:07:41.003620,Attack,0.3233830845771144,0.1505083944194845,0.318040780141844,,0.4328939434766375,0.0,0.0,0.0,0.0,0.28080615845609885
2025-06-06T16:07:41.003620,2025-06-06T16:07:51.003620,Attack,0.3249751243781095,0.13681721447150624,0.31303191489361704,0.8031384846170663,0.4041228293822886,0.005419592821167624,0.08337021276595745,0.03982212328533749,0.04132780330182699,0.2751975548336304
2025-06-06T16:07:51.003620,2025-06-06T16:08:01.003620,Attack,0.3235820895522388,0.12326791203594227,0.30620567375886526,,0.380483260370209,0.0,0.0,0.0,0.0,0.27399727027387827
2025-06-06T16:08:01.003620,2025-06-06T16:08:11.003620,Attack,0.31860696517412934,0.10368881532277134,0.2931737588652482,,0.38826153624936105,0.0,0.0,0.0,0.0,0.27593516024672626
2025-06-06T16:08:11.003620,2025-06-06T16:08:21.003620,Attack,0.31243781094527356,0.08581224875857175,0.2793439716312057,,0.378763562018253,0.0,0.0,0.0,0.0,0.2771815914599472
2025-06-06T16:08:21.003620,2025-06-06T16:08:31.003620,Attack,0.3064676616915423,0.0714589737526602,0.2666666666666667,0.7217848402805107,0.41758244148349366,0.0004114350571043484,0.053310638297872345,0.02257919488945172,0.022100514118790614,0.278462851607091
2025-06-06T16:08:31.003620,2025-06-06T16:08:41.003620,Attack,0.3010945273631841,0.06025065027193188,0.25523049645390067,,0.4022119728801926,0.0,0.0,0.0,0.0,0.28026607419296
2025-06-06T16:08:41.003620,2025-06-06T16:08:51.003620,Attack,0.2982089552238806,0.054149917238117753,0.2470744680851064,0.7711067384617253,0.41987827261665533,0.0,0.040987234042553194,0.014943967961223575,0.01431716704609044,0.28164969906985104
2025-06-06T16:08:51.003620,2025-06-06T16:09:01.003620,Attack,0.29950248756218906,0.05612437928588317,0.24428191489361706,0.7795773351076326,0.42518103836817156,0.014875505426686527,0.2183148936170213,0.06089682713720708,0.06378518877584531,0.2810641755108406
2025-06-06T16:09:01.003620,2025-06-06T16:09:11.003620,Attack,0.3367164179104477,0.12184913691179947,0.29264184397163123,,0.3714173857250055,0.0,0.0,0.0,0.0,0.28063780738048083
2025-06-06T16:09:11.003620,2025-06-06T16:09:21.003620,Attack,0.3934328358208955,0.20444549538898085,0.36427304964539003,,0.3752564987125221,0.0,0.0,0.0,0.0,0.28153150300656193
2025-06-06T16:09:21.003620,2025-06-06T16:09:31.003620,Attack,0.39064676616915417,0.17803263182785528,0.3538120567375886,0.7101684565334324,0.4080395172954627,0.004128537986805703,0.05749787234042554,0.021614571912078582,0.02379501339906504,0.28333391718388157
2025-06-06T16:09:31.003620,2025-06-06T16:09:41.003620,Attack,0.3858706467661691,0.15254197209742254,0.3411347517730497,,0.4141493281068941,0.0,0.0,0.0,0.0,0.2856484581628109
2025-06-06T16:09:41.003620,2025-06-06T16:09:51.003620,Attack,0.379502487562189,0.12854102624733976,0.32721631205673757,0.7590898654381981,0.4141012364863152,0.0,0.04602553191489362,0.021620967086692183,0.020212399239692803,0.28687636334728384
2025-06-06T16:09:51.003620,2025-06-06T16:10:01.003620,Attack,0.3741791044776119,0.10974225585244739,0.31462765957446803,0.7486777091332772,0.4177986121096634,0.00046818472015322407,0.17009361702127662,0.16062697173629864,0.13615278040146786,0.2887948851992036
2025-06-06T16:10:01.003620,2025-06-06T16:10:11.003620,Attack,0.3679601990049751,0.09203121305273113,0.30115248226950353,,0.42831678119641803,0.0,0.0,0.0,0.0,0.28990728901542867
2025-06-06T16:10:11.003620,2025-06-06T16:10:21.003620,Attack,0.3637810945273632,0.08018444076613855,0.29051418439716314,,0.4397993201923184,0.0,0.0,0.0,0.0,0.2899130826098883
2025-06-06T16:10:21.003620,2025-06-06T16:10:31.003620,Attack,0.3592039800995025,0.06966185859541262,0.2795212765957447,0.7521554463814413,0.457405928319319,0.021323685890615025,0.07731063829787235,0.050970310489222126,0.047164225234642754,0.2924384834794438
2025-06-06T16:10:31.003620,2025-06-06T16:10:41.003620,Attack,0.3576119402985075,0.06557105698746749,0.2730496453900709,0.7295054990051513,0.43512428300589534,0.0073065191175427395,0.06638297872340426,0.09284961816788731,0.0743398866464047,0.29591854745153795
2025-06-06T16:10:41.003620,2025-06-06T16:10:51.003620,Attack,0.3554228855721393,0.060061480255379496,0.26578014184397164,0.7701507705434499,0.4189522068374686,0.002383485848052777,0.06859574468085107,0.03667178338879604,0.041774939496716554,0.3003709921462757
2025-06-06T16:10:51.003620,2025-06-06T16:11:01.003620,Attack,0.3484577114427861,0.04932608181603215,0.2531914893617021,0.7657889656827784,0.44438784079498567,0.004625097538483365,0.053310638297872345,0.0212579098787101,0.02323175876285615,0.2935344833392975
2025-06-06T16:11:01.003620,2025-06-06T16:11:11.003620,Attack,0.3568159203980099,0.06510995507212106,0.2607712765957447,0.7262148751431462,0.391105225190826,0.04280343335461446,0.07816170212765958,0.02279677061155168,0.026024635134522744,0.2924655651650738
2025-06-06T16:11:11.003620,2025-06-06T16:11:21.003620,Attack,0.38547263681592037,0.11345471742728777,0.2962765957446809,0.7048488081978994,0.4267432910376794,9.931191033553239e-05,0.03547234042553192,0.023087978207481482,0.028923242680668433,0.2933552187485674
2025-06-06T16:11:21.003620,2025-06-06T16:11:31.003620,Attack,0.4169154228855721,0.15798061007330336,0.33528368794326247,0.7316038994424245,0.44694298001297766,0.0009931191033553239,0.06876595744680851,0.02811636771555102,0.028828357034801928,0.2908204538135436
2025-06-06T16:11:31.003620,2025-06-06T16:11:41.003620,Attack,0.4199004975124378,0.14903050366516907,0.3344414893617021,0.7616620179845278,0.487020699938496,0.016783712846704973,0.05582978723404256,0.024242464483628965,0.02367790205723893,0.2904506742800265
2025-06-06T16:11:41.003620,2025-06-06T16:11:51.003620,Attack,0.41472636815920394,0.12690943485457554,0.3217198581560283,0.7089653355487828,0.48073616429450955,0.005433780236929844,0.044459574468085114,0.022927574647500948,0.02700623185092439,0.29182773083766733
2025-06-06T16:11:51.003620,2025-06-06T16:12:01.003620,Attack,0.408955223880597,0.10811066445968312,0.3092198581560284,0.7105977255161756,0.448412070271766,0.002908420231254877,0.0988936170212766,0.0402732801392261,0.040129805192920566,0.29273692096048476
2025-06-06T16:12:01.003620,2025-06-06T16:12:11.003620,Attack,0.40318407960199,0.09219673681721448,0.2971631205673759,0.6916432769907812,0.4716043147125317,1.4187415762218912e-05,0.04745531914893617,0.008072422731525853,0.008575248874330874,0.2939632766952457
2025-06-06T16:12:11.003620,2025-06-06T16:12:21.003620,Attack,0.39592039800995016,0.0764365098131946,0.2835106382978724,0.7516378031621687,0.465104695941333,0.0028091083209193447,0.12017021276595745,0.03538782103645512,0.04418840057985389,0.2954535104465975
2025-06-06T16:12:21.003620,2025-06-06T16:12:31.003620,Attack,0.38995024875621886,0.06466067628280917,0.2714982269503546,0.7181848294110799,0.47510412802521074,0.0047953465276299925,0.11022978723404256,0.028185491515472914,0.030379140331465833,0.2965511271235215
2025-06-06T16:12:31.003620,2025-06-06T16:12:41.003620,Attack,0.38487562189054725,0.05608890990777961,0.2615248226950355,,0.4635295141175491,0.0,0.0,0.0,0.0,0.2937651492388966
2025-06-06T16:12:41.003620,2025-06-06T16:12:51.003620,Attack,0.38029850746268656,0.04901868053913454,0.25150709219858153,0.7299254609467707,0.491041546085185,0.0007377456196353834,0.0624,0.0217404834647169,0.02422229158381888,0.2929052046688071
2025-06-06T16:12:51.003620,2025-06-06T16:13:01.003620,Attack,0.3729353233830846,0.038921730905651444,0.23838652482269507,0.7385609042132066,0.47039549920431345,0.0007803078669220402,0.11060425531914894,0.017598017845332877,0.021188955076598452,0.2946832992229531
2025-06-06T16:13:01.003620,2025-06-06T16:13:11.003620,Attack,0.36696517412935326,0.03201702530148971,0.22845744680851063,,0.46613612828621054,0.0,0.0,0.0,0.0,0.29703367964649485
2025-06-06T16:13:11.003620,2025-06-06T16:13:21.003620,Attack,0.3900497512437811,0.07685031922440291,0.2573803191489362,0.7405909657038315,0.4801150815563803,0.033716393558913246,0.0956936170212766,0.11477136813927502,0.09743392501717209,0.301480263379446
2025-06-06T16:13:21.003620,2025-06-06T16:13:31.003620,Attack,0.42000000000000004,0.12615275478836602,0.29589982269503545,0.7386206356253044,0.45364922358616094,0.06010498687664042,0.17235744680851064,0.1674079536052797,0.13962224209154744,0.30507363927996495
2025-06-06T16:13:31.003620,2025-06-06T16:13:41.003620,Attack,0.4232835820895522,0.12019389926696618,0.29530141843971636,,0.4407017026608684,0.0,0.0,0.0,0.0,0.3036290806103722
2025-06-06T16:13:41.003620,2025-06-06T16:13:51.003620,Attack,0.4171144278606965,0.10255379522345706,0.2835106382978724,0.6882101913907452,0.4792690073672013,0.003419167198694758,0.024204255319148937,0.013033365862522966,0.0162183423857006,0.29791120710209784
2025-06-06T16:13:51.003620,2025-06-06T16:14:01.003620,Attack,0.41233830845771147,0.08879167651927168,0.27331560283687945,0.744661684454769,0.46616923658781495,7.093707881109456e-05,0.1263659574468085,0.04660625032216129,0.051383543208738745,0.2971296107916629
2025-06-06T16:14:01.003620,2025-06-06T16:14:11.003620,Attack,0.40776119402985067,0.07848191061716717,0.2646276595744681,0.7314290783877414,0.48384979464394695,1.4187415762218912e-05,0.05038297872340426,0.017225105778110157,0.016110549033245873,0.29877701263403367
2025-06-06T16:14:11.003620,2025-06-06T16:14:21.003620,Attack,0.402587064676617,0.06781745093402695,0.2544326241134752,0.7473744441307824,0.47043271583531404,0.000978931687593105,0.05181276595744681,0.029358045033561563,0.03106273960089473,0.30048571878966757
2025-06-06T16:14:21.003620,2025-06-06T16:14:31.003620,Attack,0.39761194029850755,0.05952943958382595,0.24512411347517732,0.7533056198357744,0.4832198910809378,0.026282187699510535,0.1725957446808511,0.2022236511379829,0.17901877753071244,0.30379584855267866
2025-06-06T16:14:31.003620,2025-06-06T16:14:41.003620,Attack,0.3940298507462686,0.05403168597777251,0.2374113475177305,,0.4726002220914539,0.0,0.0,0.0,0.0,0.3050561911293187
2025-06-06T16:14:41.003620,2025-06-06T16:14:51.003620,Attack,0.3896517412935323,0.04795459919602742,0.2295212765957447,,0.47058907401880423,0.0,0.0,0.0,0.0,0.305906771633974
2025-06-06T16:14:51.003620,2025-06-06T16:15:01.003620,Attack,0.39395024875621887,0.058075195081579566,0.23310283687943265,0.04736772786061916,0.4733250763968019,0.0009704192381357737,5.446808510638298e-05,0.0006248330221655705,0.0005300051987252175,0.3065338002340866
2025-06-06T16:15:01.003620,2025-06-06T16:15:11.003620,Attack,0.3873432835820895,0.047848191061716706,0.2218173758865248,0.04668625842635181,0.4973061684149219,0.015259984393842662,0.0009668085106382979,0.01211075533826717,0.010269213515870878,0.3029825154709016
2025-06-06T16:15:11.003620,2025-06-06T16:15:21.003620,Attack,0.3836815920398009,0.044596831402222745,0.21515957446808506,0.35756404631918687,0.5088281957063127,0.04345605447967653,0.11295319148936171,0.10483137968903027,0.10021805622668274,0.3027378102098709
2025-06-06T16:15:21.003620,2025-06-06T16:15:31.003620,Attack,0.39004975124378116,0.05787420193899266,0.2220744680851064,0.7391716691734397,0.509420278472233,0.007576080017024899,0.05610212765957447,0.051673535072552915,0.05102233109616725,0.30578032306697767
2025-06-06T16:15:31.003620,2025-06-06T16:15:41.003620,Attack,0.40059701492537314,0.07737053676992196,0.23484042553191492,0.6900311163000269,0.5110263935997061,0.016400652621125063,0.03206808510638298,0.06618876423734485,0.055055136528911475,0.30894039199725115
2025-06-06T16:15:41.003620,2025-06-06T16:15:51.003620,Attack,0.39860696517412936,0.07150626625679829,0.2294326241134752,,0.501632094269243,0.0,0.0,0.0,0.0,0.31224415554317203
2025-06-06T16:15:51.003620,2025-06-06T16:16:01.003620,Attack,0.39383084577114424,0.06247339796642233,0.22101063829787235,0.7516322241880823,0.5025453517273711,0.0008512449457331348,0.07353191489361702,0.07256824795804347,0.0600313501970271,0.3162419378090789
2025-06-06T16:16:01.003620,2025-06-06T16:16:11.003620,Attack,0.388955223880597,0.05524946795932845,0.21307624113475176,0.7455073341436578,0.5004336704177326,0.028516705682060012,0.11220425531914895,0.07531345529012864,0.0687154871602689,0.3140345783273091
2025-06-06T16:16:11.003620,2025-06-06T16:16:21.003620,Attack,0.3834825870646766,0.04698510286119649,0.2042553191489362,0.7840538975831922,0.45495615566701764,2.8374831524437823e-05,0.05266382978723404,0.015999783332881944,0.015118972393801652,0.2997580163809772
2025-06-06T16:16:21.003620,2025-06-06T16:16:31.003620,Attack,0.37691542288557206,0.038815322771340734,0.19388297872340426,0.7190916085053731,0.4450321235108817,0.007874015748031496,0.07159148936170213,0.07815116550310017,0.0641580229161437,0.3008603487743272
2025-06-06T16:16:31.003620,2025-06-06T16:16:41.003620,Attack,0.3771144278606965,0.043721920075668004,0.19299645390070921,0.7799336810894666,0.43461509182720376,0.02606228275519614,0.08078297872340426,0.0591007790406015,0.04869372481787913,0.30512200905685916
2025-06-06T16:16:41.003620,2025-06-06T16:16:51.003620,Attack,0.385273631840796,0.06022700401986285,0.20319148936170212,0.7503391618568761,0.4636952972920068,0.0,0.053957446808510647,0.06683107740345427,0.0532388414531379,0.3092508208714747
2025-06-06T16:16:51.003620,2025-06-06T16:17:01.003620,Attack,0.3785074626865671,0.050106408134310707,0.19290780141843972,0.7463285294356683,0.48241622935111356,0.0026388593317727177,0.07598297872340426,0.07995044613332192,0.06987756263801953,0.31413535992364816
2025-06-06T16:17:01.003620,2025-06-06T16:17:11.003620,Attack,0.37432835820895527,0.0448805864270513,0.18621453900709223,0.7600437951725122,0.4488067115602349,0.005490529899978719,0.17167659574468086,0.04041757345058985,0.036940175962336994,0.31130114699693934
2025-06-06T16:17:11.003620,2025-06-06T16:17:21.003620,Attack,0.368955223880597,0.03875620714116812,0.17828014184397162,0.754969597591483,0.49019015523443477,0.0015889905653685183,0.3087659574468085,0.049815859159384,0.044010620471164386,0.3032832838631805
2025-06-06T16:17:21.003620,2025-06-06T16:17:31.003620,Attack,0.37910447761194027,0.05943485457554977,0.19122340425531914,0.6902601391962799,0.4762887768899223,0.010087252606937647,0.353668085106383,0.0638619341209649,0.0702880124321327,0.303079969118761
2025-06-06T16:17:31.003620,2025-06-06T16:17:41.003620,Attack,0.38646766169154223,0.07235753133128398,0.200177304964539,0.7058045542208173,0.48518814336136257,0.0,0.06937872340425533,0.07224129028763435,0.06230802014111407,0.30644517171269003
2025-06-06T16:17:41.003620,2025-06-06T16:17:51.003620,Attack,0.3818905472636816,0.06318278552849374,0.19273049645390067,,0.4861659257576546,0.0,0.0,0.0,0.0,0.3108368510331587
2025-06-06T16:17:51.003620,2025-06-06T16:18:01.003620,Attack,0.37810945273631846,0.05722393000709386,0.1870567375886525,0.7839574540742338,0.5126310587285687,0.007363268780591616,0.0428936170212766,0.05457372928666719,0.04741227214842793,0.31480559795952845
2025-06-06T16:18:01.003620,2025-06-06T16:18:11.003620,Attack,0.37164179104477607,0.04741073539843934,0.17730496453900713,0.7748960585827295,0.4943286929350026,0.0071646449599205506,0.0681872340425532,0.0927631609985209,0.07042737492890577,0.3195754777357564
2025-06-06T16:18:11.003620,2025-06-06T16:18:21.003620,Attack,0.37164179104477607,0.05001182312603451,0.17708333333333337,0.7523903794278214,0.5055130155500269,0.007760516421933745,0.07768510638297874,0.08272378524444507,0.06663284015880297,0.3216156313872318
2025-06-06T16:18:21.003620,2025-06-06T16:18:31.003620,Attack,0.3641791044776119,0.03963111846772286,0.16622340425531917,0.7094415313012691,0.5123480673331022,0.0027665460736326876,0.04507234042553192,0.2,0.2,0.3232151350243896
2025-06-06T16:18:31.003620,2025-06-06T16:18:41.003620,Attack,0.3590049751243781,0.03371955545046109,0.15877659574468087,0.7656709605182007,0.5145931485148996,0.005277718663545435,0.053957446808510647,0.07617149202394172,0.0582465478886098,0.3281464270363529
2025-06-06T16:18:41.003620,2025-06-06T16:18:51.003620,Attack,0.3521393034825871,0.026602033577677937,0.14915780141843973,0.7703333791207677,0.5391119000177625,0.09678655032985742,0.1260936170212766,0.16860542384194482,0.13569767554353665,0.3332837958552545
2025-06-06T16:18:51.003620,2025-06-06T16:19:01.003620,Attack,0.3470646766169154,0.022345708205249466,0.1417553191489362,0.7518371897547926,0.5386404088029415,0.0,0.06934468085106384,0.08120435465960985,0.06358020573916859,0.3391266358482937
2025-06-06T16:19:01.003620,2025-06-06T16:19:11.003620,Attack,0.3412935323383085,0.0184440766138567,0.13453014184397163,0.7149000352693223,0.5328283310395162,0.0015889905653685183,0.02897021276595745,0.09032436290693886,0.07249388093238959,0.3434448173602476
2025-06-06T16:19:11.003620,2025-06-06T16:19:21.003620,Attack,0.335820895522388,0.014956254433672262,0.1272163120567376,0.7156075659800203,0.512014084319836,0.020529190607930767,0.04565106382978724,0.07770682317953755,0.061064017642059876,0.34854028367052764
2025-06-06T16:19:21.003620,2025-06-06T16:19:31.003620,Attack,0.34507462686567164,0.03875620714116812,0.14033687943262413,,0.5185086280958983,0.0,0.0,0.0,0.0,0.35129028737569856
2025-06-06T16:19:31.003620,2025-06-06T16:19:41.003620,Attack,0.38228855721393035,0.10572239300070936,0.19184397163120567,0.7056601794070368,0.47641178510537285,0.0023692984322905585,0.07189787234042554,0.10168677098722452,0.07771274420897144,0.35295810153333207
2025-06-06T16:19:41.003620,2025-06-06T16:19:51.003620,Attack,0.38706467661691535,0.10670371246157481,0.19703014184397163,0.7180830793075519,0.5046519580418737,0.00014187415762218912,0.04105531914893617,0.06790948556411644,0.05675946297830435,0.3566787344094962
